session_id,target
92,5.219744868104635e-06
93,0.04606274821228008
94,0.00017399146229198252
95,0.09256387071944656
96,3.054839303535785e-06
97,0.0013206947737300803
98,2.418710507047403e-05
99,1.9230791371893344e-05
100,0.00018580029077242167
101,5.4230861987542346e-05
102,0.12504643606720958
103,0.00019787605760976655
104,0.00027961621713310756
105,0.00016759417284495072
106,5.8784586316397036e-05
107,0.014435132967253936
108,0.00017618081923598782
109,6.926325351818677e-06
110,1.8944962768512575e-05
111,0.0006126541711393988
112,5.124078991130976e-07
113,0.0005936893100483493
114,2.68311391867527e-06
115,3.8146592755759865e-05
116,3.616198921598408e-05
117,0.00020317721440164192
118,0.006030868689206941
119,0.00027490541452676175
120,0.0011203586892845133
121,1.898613213105157e-05
122,3.0710117576616136e-05
123,5.638496803576577e-05
124,0.0002649666583543252
125,0.0020927710032447693
126,2.7990483647331264e-06
127,1.2767834639548453e-06
128,5.388788781952357e-05
129,0.0046050081165681786
130,0.005888116415525812
131,0.00023334964915815054
132,0.003377188434146552
133,0.0027363388757507914
134,4.87491063826838e-05
135,2.8548057519538014e-06
136,0.0011025552255816019
137,6.717383399253392e-05
138,0.004891070190583592
139,7.383109220848537e-06
140,9.165544279351171e-05
141,4.90937932591936e-07
142,3.7486025435398565e-05
143,0.00012986272229908145
144,0.00412721034873666
145,2.148649730928049e-06
146,0.0006911563708459201
147,7.119372082718639e-05
148,0.0037757266135225835
149,0.002785286031020269
150,0.034178292506707064
151,1.585594864917986e-06
152,0.020978839820097392
153,7.752606337652696e-05
154,0.00011964942399661499
155,0.00020741931738032357
156,2.6358313841212798e-05
157,1.897455927455667e-05
158,0.0017023602163818352
159,0.00011730856139681549
160,2.4707460089885572e-05
161,0.006345758914508422
162,7.520342181707166e-05
163,0.0004846935772941676
164,0.004937759057378346
165,9.148877366531424e-06
166,1.2406790786260558e-05
167,0.01226110085791169
168,0.002785286031020269
169,0.002122840194404218
170,0.0005302279798419723
171,0.0030526613144631794
172,0.0008134924793789655
173,0.00031660560509050116
174,0.000934526121156767
175,0.20507870064812753
176,0.0045156816130753836
177,0.014002170609358698
178,9.942957146587014e-06
179,0.00015289081718285687
180,0.0015898206639920881
181,4.0894596896033473e-05
182,0.0014026141225582675
183,2.1797452355775862e-05
184,0.00013373387070727085
185,0.00011980358470782374
186,0.0007525892605408787
187,4.383465678309518e-06
188,3.5940616093655002e-06
189,0.003793461588225743
190,0.00031702279872431046
191,8.375449740190756e-05
192,3.41825205746562e-05
193,0.005955712127820302
194,0.0008601234047140432
195,6.105003867143314e-05
196,2.2883774986720662e-05
197,0.0011137461464511918
198,0.003403835337085663
199,0.013784991567629122
200,1.7682322545229083e-05
201,0.00018796858655407376
202,0.020661301837840478
203,3.4790934241398444e-06
204,0.00024681064000590383
205,0.005619377554140191
206,1.2159313214772571e-08
207,0.0008615097359324398
208,0.0011573522660742511
209,2.698866837129191e-06
210,0.010063342854197644
211,0.0012960871334761206
212,0.011120478694867176
213,1.5239620177993742e-05
214,0.0208274599554148
215,0.0010740982437469739
216,0.004881886289981848
217,0.033689849184709526
218,0.001708604571314536
219,0.0003036148805800744
220,0.0028790265585108463
221,0.0034691660574295955
222,4.706308955780149e-05
223,0.03614294853568523
224,0.0012892961474945375
225,0.014736600565445493
226,0.005784126168647151
227,0.0041454910096292135
228,0.0007918735009966453
229,4.8189565505580456e-05
230,0.0019417006844773673
231,9.665708664035217e-05
232,2.2265754601620865e-05
233,2.0575853115784937e-05
234,0.002624290222180031
235,0.0001676239919350168
236,0.00021097016635755384
237,0.0026369940162995387
238,0.0023475703328261536
239,0.0004118589957332028
240,0.005623241489063266
241,0.00010759616293187438
242,6.015174525264434e-08
243,9.856154719141674e-08
244,3.916191921655278e-05
245,0.0004420882278545132
246,8.662420522674711e-05
247,0.080049702996572
248,0.0007658780625273121
249,4.4741763963264236e-05
250,0.0005813170649470765
251,0.032429057406428055
252,3.517487362337456e-05
253,3.835122700993998e-05
254,0.0005802194826942591
255,0.001849983501866125
256,2.1363772575865565e-07
257,0.00021861778562043573
258,0.008684515826738862
259,0.0041620527060492445
260,0.0010141699989885302
261,0.00022652827770462493
262,0.001786914262517458
263,0.0007374040825813861
264,0.002242075975141248
265,0.00010429174343651193
266,6.277138088400517e-06
267,1.8331044234593552e-09
268,0.00014149782331096536
269,0.0007553721478942183
270,0.0002480704619688272
271,8.178793265788262e-06
272,9.434625473554209e-05
273,1.3017799890750232e-05
274,0.002140136396143418
275,0.008327063168653516
276,3.0531547196058653e-06
277,0.00200954809683312
278,0.013809016823984175
279,7.724240127751804e-06
280,0.003089708594340901
281,7.813736397592645e-05
282,0.008446911301472305
283,0.00263771769577966
284,0.00012408792557416033
285,1.3634296628139979e-05
286,4.969807293750394e-07
287,0.0026276552440000376
288,4.104691919205031e-06
289,0.0008216305851535248
290,1.6992075460826795e-05
291,0.0017679177211601235
292,0.0012624827980979986
293,0.006104926958276052
294,0.00039585830697110556
295,2.5164308021777743e-05
296,2.528487699419691e-05
297,0.00010475273580785329
298,7.638835862197421e-05
299,9.769604831801762e-07
300,4.0267462934616035e-05
301,1.3670735694775165e-05
302,0.0002515713313359115
303,5.254689924476549e-05
304,0.012057675417900543
305,0.05932636016388756
306,1.2658227491366761e-05
307,0.0025658828384757222
308,0.00015149795947612385
309,0.0020109178481734673
310,2.2977987024083525e-05
311,0.0057053423780533885
312,0.015235174517678194
313,0.0003821168307268666
314,2.093692306980558e-05
315,0.000618565151940688
316,4.247153564409321e-05
317,0.0027401649568159175
318,3.475275335674254e-05
319,7.569766427163831e-05
320,0.00030544907733191904
321,0.010191609997624399
322,3.63430607604838e-05
323,2.7969205622212937e-05
324,0.003425904866746451
325,0.008477935932013984
326,0.0026884144289498393
327,0.00033259807177807944
328,0.003979611652438545
329,2.4707460089885572e-05
330,3.5235729624210537e-06
331,0.009869504564068788
332,0.0005342374588953966
333,0.2531030640589913
334,2.3661522876406214e-05
335,3.5622428481898846e-05
336,0.0002032391074981062
337,0.012226004565070106
338,0.016740730293386775
339,0.0009449909497815375
340,0.005475860875112629
341,4.636583160861894e-06
342,0.004022178345345543
343,0.004315358595292619
344,0.01295547167264325
345,0.0015426044961239904
346,7.509760350355915e-05
347,0.5321216144345712
348,8.609526496757617e-06
349,9.479486871833606e-06
350,0.007359799106124129
351,0.0013836470043222988
352,0.06773100567480497
353,0.0428262238575205
354,0.0022045273508904
355,0.010306728065008843
356,0.00042995170626134425
357,0.0005244752799530328
358,5.743160269138904e-05
359,0.0976001244371057
360,0.00011470782361510916
361,0.002281215922789524
362,0.0008318840539292268
363,0.00018243373036972194
364,0.001069616047318582
365,3.036631353030816e-06
366,1.8539128928338398e-08
367,2.2052449398132454e-06
368,0.006114117908909185
369,0.007336585350912853
370,3.642163253608862e-05
371,0.002718855297211698
372,9.642649960431813e-06
373,6.087351765702395e-06
374,1.4557127759861297e-06
375,3.9927135403989066e-05
376,0.005262023799757932
377,0.0008767259885845766
378,2.6364707064591122e-05
379,3.2080004323980787e-06
380,6.697943181767217e-05
381,0.001139463526835211
382,0.0063463191680655125
383,3.769576225953871e-05
384,7.377852276863388e-05
385,0.005120788631809601
386,0.0001419444445036082
387,0.0011949295785163253
388,0.0028337555073677653
389,7.77545786081287e-06
390,1.1022956067058588e-05
391,0.00011892881559944003
392,0.0022108345314358975
393,0.0001097814436334566
394,1.1175818879814889e-05
395,3.869978770499987e-05
396,0.0004990463547544828
397,8.486038415993734e-05
398,0.0015531470116195293
399,4.559688122522033e-08
400,0.00026143119669597316
401,5.717914695698738e-07
402,0.00018338176405596212
403,9.524188967870887e-05
404,0.03994503039173686
405,0.0008390848619963532
406,0.010737163454032046
407,6.44065842240249e-05
408,1.338830663969819e-05
409,0.0049087602823167245
410,0.0005028306630654974
411,1.2451295811407003e-05
412,5.7950824165562374e-05
413,0.0016766845451223532
414,6.996563393328305e-05
415,7.27644388270348e-07
416,0.0001291479748928315
417,0.00863521257629443
418,3.6243661854660176e-06
419,1.83090761907335e-05
420,0.0029469510519882745
421,0.0014997932619186197
422,0.002718855297211698
423,6.331502896278014e-05
424,0.00010682223007874276
425,4.513797565203154e-08
426,0.47838875941739584
427,0.00011727913795379326
428,1.2961601854844397e-08
429,0.0033446100713914106
430,2.4707460089885572e-05
431,5.143923335879006e-06
432,0.011602367498429227
433,5.1650724917729104e-05
434,0.0011853076435490452
435,5.372969972768385e-05
436,0.00032107400851963814
437,0.00016621408487066836
438,0.00026243398551367193
439,0.00012225371582749392
440,1.9854523590969193e-07
441,4.580572189145336e-05
442,0.00012210789476926868
443,8.979880773056876e-06
444,4.917761993543717e-05
445,0.0008343038881480964
446,0.0024177443978891677
447,9.836778241802005e-05
448,0.009326217485260545
449,0.00017907783555518728
450,0.0009442219033401961
451,0.0013532159146104037
452,0.01148383534361121
453,0.001478080410781081
454,1.0246407426623712e-05
455,5.812604219259368e-05
456,7.165933274129597e-05
457,8.132286540962548e-05
458,0.00045423800640656233
459,0.00014297084463748934
460,0.06270614371992285
461,6.697943181767217e-05
462,9.941585089237172e-07
463,7.874785156012119e-07
464,0.00012433220442321574
465,0.005201528593561803
466,7.965133999315723e-05
467,0.002925475643355253
468,5.501718271772729e-05
469,0.00029629134931943635
470,0.00021825126958897696
471,0.01747764139553833
472,2.8169767081065014e-06
473,0.001708604571314536
474,1.2146678032592622e-06
475,0.017844605253959932
476,4.392420278989625e-06
477,0.00015615284848064103
478,0.001801595125972385
479,0.5348614554866785
480,0.0003767122276539102
481,0.02097396230301408
482,0.00046142833105672094
483,0.005050759671749859
484,0.0025954188695604774
485,0.01674690071424166
486,0.0002530084648929758
487,0.0001422558085661924
488,2.142745698245541e-05
489,0.0018403359934394481
490,0.00020205675856532814
491,0.008549405033663934
492,0.0031196963567288283
493,0.0009169405619479017
494,0.00015368272770700862
495,0.0002703828621887398
496,0.03656892194695557
497,0.0012868276848299678
498,0.0014848531933758784
499,1.356682866897047e-09
500,0.006934933820372778
501,0.0038578144225355614
502,0.04532375118859374
503,0.03252053518738688
504,0.0031608949136360713
505,0.00039634620391357673
506,7.82993796743064e-06
507,0.002912205567372403
508,0.000806286128171932
509,0.00013982479675656996
510,0.00013800947502998727
511,1.94919419252648e-07
512,0.0006338312577478659
513,8.784425079987536e-05
514,0.009514545874998209
515,0.00027648952428864786
516,0.007545499432385984
517,0.0002049316157098343
518,1.0779580356258716e-05
519,0.0008369596250243926
520,3.892367015358826e-05
521,0.07322469397027212
522,0.09397705952189825
523,2.9657584957465587e-06
524,0.0021147491704314155
525,0.0014914210227098715
526,6.718628633103805e-05
527,0.0019838822100785056
528,0.005209582622857328
529,0.00015044988774977875
530,2.528816573273101e-06
531,4.137510407545113e-05
532,0.00010452374021810322
533,2.1685417928330832e-06
534,0.03692338960677657
535,1.0858162473784495e-07
536,0.0016915526421939714
537,0.0009610809151774282
538,0.007277699802367265
539,0.001955361921021096
540,1.995517684086407e-06
541,0.0018845080308026998
542,0.0001811902343568836
543,0.0021014495965425133
544,0.014518376334207692
545,0.0008761973284268853
546,5.08304497944437e-05
547,0.002910480961103185
548,2.6673873364424124e-06
549,0.003505744586859056
550,0.001617640803503858
551,0.012851964461194588
552,0.0011834717860302742
553,3.1407970851839713e-06
554,3.0182436555302836e-05
555,4.255186684076393e-06
556,0.01728366334605268
557,0.0002313349359006429
558,0.0014481274257022803
559,0.00025693223039391215
560,0.0005012638490348724
561,0.00025425881221323795
562,0.005001983964667155
563,0.0004074760892243661
564,0.0016079173227689432
565,0.0032723662942694518
566,0.000515318634008504
567,1.161352062475869e-05
568,0.00013245398073938983
569,0.0027816636022061493
570,4.804772235757446e-05
571,0.000106868802815286
572,0.0904404215689983
573,6.204160653544866e-06
574,9.051073954055562e-06
575,2.6954020309884324e-06
576,0.001716800502161711
577,0.00029577294967347893
578,3.3678028717808446e-06
579,0.0002537995528505334
580,9.362830395716748e-05
581,0.016085852523703186
582,9.571871175470271e-05
583,5.5562930515263727e-05
584,0.048951717123362874
585,0.00015046939509117774
586,0.00048626711316794135
587,0.0026490929991368857
588,0.006707603756942358
589,0.05711326876464769
590,3.245921323775869e-06
591,0.0001422664080869119
592,2.148649730928049e-06
593,2.1643462966651022e-08
594,5.006173684296277e-06
595,0.0009453338252273832
596,0.0037439083256291033
597,0.0018031948309556812
598,6.221299290458487e-05
599,0.00023612460532860489
600,0.003641888114656004
601,0.002144532612381975
602,0.00931979530445673
603,6.493359466127418e-05
604,0.0002145979704359146
605,0.00782186602278851
606,0.0038749497494344823
607,0.0029113782210903683
608,0.0010281371306123306
609,0.003955502537120275
610,3.5005028674448846e-07
611,9.129934844572738e-05
612,0.025052699915027572
613,3.5940616093655002e-06
614,6.024644485393027e-05
615,0.0007350484651258685
616,0.0002411153974900903
617,0.000104724354225496
618,1.1546464100288381e-05
619,2.9910490432765755e-05
620,0.040427615559207604
621,0.0001050690596056986
622,0.09072760337909136
623,0.001529585497715347
624,5.743160269138904e-05
625,0.03673473794447668
626,0.0053914726712502685
627,6.305290938487951e-06
628,2.1179832295525263e-08
629,0.0012071743136195317
630,3.5940616093655002e-06
631,0.0003376967881309219
632,0.0019361353817957774
633,0.016162782975377415
634,0.0014434939277843878
635,3.201210307453254e-06
636,0.00014140181278213653
637,1.0114112886367878e-05
638,0.002637238168141463
639,8.69627720087934e-05
640,1.2198586179231362e-06
641,0.0014934238824350714
642,0.00013202656218050838
643,0.03642300719937631
644,0.00012263731500067806
645,0.09195287184021958
646,0.0011798918390455893
647,4.663190273246666e-05
648,0.00019264510626344015
649,0.0012090556199113706
650,2.0082009225529017e-05
651,0.005894028659392926
652,0.1104651246807482
653,0.0017349149767136908
654,0.00024501994412901663
655,0.012124698581543837
656,0.015094394995166335
657,2.467671761425434e-05
658,1.2655382279049172e-05
659,0.0006938125896036667
660,0.0009412506750457542
661,0.0001849031699415872
662,6.128980125371227e-05
663,0.0001019308671014975
664,0.00026031315883650967
665,0.00011081142717814134
666,0.00283660954667858
667,0.0025950689369887607
668,0.0443435470789245
669,1.088285016353153e-05
670,5.7059050281153065e-06
671,0.009822810062749009
672,0.04152180083241843
673,0.055651379108431445
674,0.007723315620130146
675,0.012224542363758261
676,0.004138812878107071
677,0.00034633887544885026
678,0.01577102446154501
679,0.00010583052437676782
680,0.014640530891182103
681,9.751742542200824e-05
682,5.7059050281153065e-06
683,0.00010580883583207997
684,0.045812390911762695
685,3.0710117576616136e-05
686,0.0004241502566690916
687,0.0015170643754169341
688,0.03929763313669875
689,0.019992397865365396
690,0.0006611802590877209
691,0.0008723645643165232
692,0.00013373387070727085
693,0.003208995707512667
694,0.0009817261306934093
695,4.4280927000521276e-05
696,9.591362931483859e-05
697,0.0021352999536291377
698,0.001375088494102132
699,6.200044716009292e-05
700,0.00022431375358644614
701,0.0005749590373331198
702,0.00028903403746311846
703,0.00026449821688357333
704,0.036644742337844136
705,8.25664789885825e-05
706,4.6190443076816844e-05
707,2.3936367559163098e-05
708,0.0001419604837852958
709,0.15074287405148928
710,0.0007132505280791159
711,0.0003345337076429733
712,0.0011540503278780346
713,3.2551263319427854e-05
714,0.02346524171578441
715,4.921035847808228e-06
716,0.000339947147175476
717,0.002216743452306576
718,0.0003893695159310688
719,7.137977128274855e-05
720,5.04085379704411e-06
721,0.00014862798257110206
722,8.883627189230442e-05
723,0.01006878395790975
724,0.0034492847414663804
725,4.52850739102695e-06
726,0.00014434637897158862
727,0.007111715360173531
728,0.013563954907942355
729,0.0046790454791224775
730,0.0053788892900730615
731,5.8349241850421275e-05
732,9.190210247434647e-05
733,3.901486986511069e-07
734,0.000577296661293522
735,0.032873405313715305
736,5.914510736783577e-08
737,7.185452934289564e-06
738,0.0008199892668038726
739,0.0002684789606994157
740,0.00019486969386904178
741,6.64916217321323e-05
742,0.0038453860382791365
743,0.00950243082487211
744,0.0002289102381862773
745,0.003801108721133982
746,0.0023524069491106837
747,0.0001993149462509445
748,1.670715678684262e-05
749,0.010894063752100377
750,0.00013151241577538466
751,3.6502434430190506e-06
752,1.2512346744971535e-05
753,1.4339866994454254e-05
754,7.661761701085479e-05
755,1.4373363932824197e-05
756,0.0006317491757032692
757,0.009488671567567275
758,0.0005612311481675705
759,1.6062160486948e-05
760,4.694336491162891e-05
761,0.0034889725474877733
762,0.00013735169538168314
763,0.003250332386557867
764,0.0067939198200114735
765,0.06368906874428869
766,2.265037215543884e-06
767,0.0034270466093898207
768,4.385817153736938e-05
769,0.0001310548972840216
770,0.03203581378086249
771,0.005583656249692762
772,0.001331080245323452
773,8.883627189230442e-05
774,0.0015341546066387807
775,5.512270096336406e-05
776,0.02902237886109504
777,0.09516113164152713
778,0.00027243812789722163
779,1.024395219579766e-05
780,7.877508580861404e-05
781,0.01905470605747737
782,0.04508562799635877
783,0.011359408772917334
784,0.00010496655326348536
785,2.3467009383480403e-05
786,0.007895087828733818
787,2.138106495118046e-05
788,1.0666932979295889e-05
789,0.0019415493367614487
790,0.0005507570012399602
791,0.002983944929876956
792,7.156630790891924e-05
793,0.0015161894732629879
794,0.004072479937817046
795,0.0003510668654943229
796,1.4460811482835106e-06
797,0.0014268250929877428
798,5.884805031725119e-06
799,7.52589614052103e-07
800,0.005298947940158738
801,0.0001422137873425338
802,0.003851801727591304
803,1.0073295661131608e-05
804,0.00032908868162040503
805,0.00022737229256391948
806,1.6065214245226074e-09
807,8.384773782559213e-06
808,1.1383376492119635e-06
809,0.47494082172719826
810,0.0016547356741578045
811,3.53241464812229e-06
812,0.0019402362777404957
813,0.00029546770342367705
814,0.014710525873729617
815,0.017820866495023645
816,0.000321577335306736
817,0.006339552636202564
818,0.00016390799007073823
819,0.0006599736625838513
820,0.04477842847007721
821,0.002559183026514136
822,0.01155587122593066
823,0.11938381467460027
824,9.764740782355235e-05
825,0.002785286031020269
826,2.168915468322577e-05
827,0.004555459414126828
828,0.006271736164037515
829,0.0038961389395191274
830,6.878945373635094e-05
831,0.024053395928172166
832,0.0017300927912059785
833,5.101512853521586e-05
834,1.4520244422329505e-05
835,0.003112540898530989
836,5.322617118944287e-05
837,9.834940802093837e-05
838,1.552421567875635e-05
839,0.0020007500026660344
840,8.9078352245291e-06
841,0.0002967289656188114
842,0.0009833679586187646
843,0.011176707458502879
844,0.00798908206854255
845,9.670380509832519e-05
846,1.3670735694775165e-05
847,9.326763904514072e-05
848,5.383613311386603e-06
849,4.859806705067032e-05
850,0.0002255119014833596
851,3.155787867426888e-06
852,3.5252786729424e-05
853,0.005452215336895936
854,1.2062227042998318e-05
855,6.300772612982767e-06
856,8.232727240636404e-06
857,3.0710117576616136e-05
858,0.0013205746526655316
859,0.007987888969597625
860,0.0005452945943530689
861,0.006306389195173999
862,0.00011817567442618067
863,0.00041896703602957365
864,0.0001758025564187381
865,0.0001377561599345305
866,0.0005945924769816945
867,0.00018373545127332557
868,0.0002502622468953106
869,2.7095112912263162e-06
870,1.2083503066974023e-05
871,1.3964206194486092e-05
872,0.002468611203774188
873,3.700398198335071e-07
874,0.0001907277120070671
875,0.002014350991041336
876,0.0057275625184936675
877,0.03294266331322793
878,8.876095124245813e-05
879,9.681252150603753e-06
880,0.0012816540237181042
881,8.461528837286427e-05
882,0.0054504102170846395
883,0.07501810477417997
884,0.01117614924407981
885,0.0006796465832538085
886,6.227371412100222e-05
887,3.022707531878017e-05
888,2.233799470401197e-06
889,0.0005254495222721798
890,2.7095112912263162e-06
891,1.5635335335209242e-05
892,0.001535957496772444
893,3.0710117576616136e-05
894,0.006191431167182903
895,0.001012009922872206
896,0.048143348008973484
897,2.3336632223497453e-05
898,0.03461877425060106
899,0.0001251896825211997
900,0.0012957648474818681
901,0.0006334668861625529
902,0.0002007170151630816
903,0.00014292854774617766
904,0.0026484052086105055
905,0.0015849430241202675
906,0.00010021535281939503
907,0.035894547192944694
908,0.0016356803725168071
909,4.9398233834013307e-05
910,0.00017224045822053263
911,2.4643090206805787e-06
912,6.051488776644188e-05
913,1.153782975155602e-05
914,0.0005372277291206441
915,0.0021798223018694887
916,0.0004489438984942416
917,7.330764413580633e-05
918,2.623257533597749e-05
919,5.743160269138904e-05
920,0.026752925356609843
921,0.02965673539957496
922,7.919118623325669e-06
923,0.0009756713372623581
924,5.346699078420375e-06
925,0.005539885897906279
926,2.7709587687614777e-06
927,0.0003505436889446442
928,0.0016797314919925616
929,0.004774279910423171
930,0.2230590353884207
931,0.004068530968150126
932,0.0019692571715054373
933,0.0004118589957332028
934,0.0003902082368789332
935,2.6007507096571743e-06
936,0.0003276331059484033
937,5.5865677615711705e-05
938,0.003516803424551128
939,0.001133147758545899
940,0.0008377598671346371
941,4.775513202315107e-07
942,0.00014740647924283361
943,0.003547193594663505
944,0.0003665622474701562
945,0.027002418382840652
946,0.00016570552067022396
947,4.164014151372262e-06
948,2.4133237507242165e-09
949,9.722431323641372e-06
950,8.842907029139505e-05
951,0.001508859131626139
952,5.8192373291957954e-05
953,0.00016518506715931406
954,0.03382619114883534
955,0.0002451375550347855
956,3.5940616093655002e-06
957,2.7709587687614777e-06
958,0.0005947545536506651
959,0.21055601172420985
960,2.8949498778004055e-06
961,7.5892008944656184e-06
962,0.0032786403640432333
963,3.0298365548375005e-06
964,0.01814437996107713
965,0.00018161450300082656
966,0.0032746747695329603
967,1.7500730752345128e-06
968,0.00032819212451758997
969,1.0733685280297172e-07
970,0.0003029101969414308
971,0.0014629309552720543
972,4.466447820162e-05
973,0.0012267978463940718
974,0.00016630890154614543
975,0.00036012409533065377
976,0.00015072042837192058
977,0.0009172846516199698
978,0.000348003074055225
979,0.01427003725639396
980,1.9897162162452445e-07
981,1.615136240398188e-06
982,0.00020078394844908485
983,0.0018648704456061154
984,4.237266673334049e-05
985,0.01855569342593326
986,0.0021838543036739187
987,0.003661659402655053
988,0.0003659259132613297
989,0.0017651277930620947
990,1.951566122836251e-06
991,0.0022232391751280073
992,0.00017892132345269745
993,2.446812578797028e-05
994,2.639764869637861e-06
995,1.3412432370613647e-05
996,8.078507997293713e-07
997,0.04442878140242518
998,0.005949370382035291
999,0.004362742390285778
1000,0.01887205536820811
1001,4.077839039004695e-05
1002,0.06867165537792952
1003,5.119599781777868e-06
1004,2.5834758062897747e-05
1005,0.00012960176723042076
1006,0.0018013151036971869
1007,4.072314776226557e-06
1008,0.07078451862479525
1009,0.013137069983809766
1010,2.6358313841212798e-05
1011,0.0016339782626674292
1012,8.684737750063346e-05
1013,0.00034187771878294596
1014,0.00023576726983023057
1015,0.00013350640801602397
1016,0.0014522435141687213
1017,0.0014280574545565458
1018,1.0482549726475828e-05
1019,1.547176983888114e-05
1020,0.0004156318049146734
1021,4.161254887844554e-05
1022,0.0015092733260783763
1023,2.178503154476055e-06
1024,3.108878602652526e-06
1025,0.01894199829436556
1026,0.0021885726912056935
1027,1.4484208062545583e-05
1028,0.00013521715787597025
1029,3.377035980519053e-05
1030,0.14420619292463896
1031,2.380106272039847e-05
1032,0.004563900721724313
1033,1.6830591153642784e-07
1034,0.002475573207882684
1035,3.029197993658341e-07
1036,0.009246226073503071
1037,0.00031517341785259576
1038,0.004076422453854769
1039,1.0194869459304673e-05
1040,0.0059484279398299535
1041,0.0032424553666571647
1042,0.0019449982016668654
1043,0.0001890218760990531
1044,1.3789339628973507e-05
1045,0.0007894869983292442
1046,6.505855858137153e-05
1047,2.961061141288244e-08
1048,0.001527671017896191
1049,3.4322225236178295e-05
1050,0.036596811994255476
1051,0.004428673297098064
1052,0.00026044564676637184
1053,1.012665795867996e-05
1054,0.01921909321916319
1055,0.0033629395574678858
1056,5.676516617372917e-06
1057,0.00013301039331722967
1058,3.203332588983257e-05
1059,0.0005382120065540693
1060,0.0008983024293138185
1061,0.006537845506101182
1062,0.00014038965406355447
1063,0.002354919237511661
1064,0.0003462642936508819
1065,2.1738510808962223e-06
1066,4.5004559360422115e-05
1067,2.299122287589095e-05
1068,0.002358589190666289
1069,1.1152640833136206e-05
1070,2.984651708241599e-06
1071,0.0009974564262922585
1072,6.815181433823212e-05
1073,0.0002949823627744926
1074,0.0010653019983618058
1075,0.0010356988593088218
1076,0.011297697596977314
1077,0.0009941138071921703
1078,6.54071728455445e-05
1079,3.918305668923421e-06
1080,0.06567376670405821
1081,7.045315994898948e-05
1082,0.01974419508165158
1083,3.3595257747847607e-06
1084,5.143923335879006e-06
1085,0.0021652297184289334
1086,0.02819373884380695
1087,0.020022408127786835
1088,1.0942831422031438e-05
1089,1.8201175582778437e-05
1090,4.988033313446393e-07
1091,3.467477413642024e-05
1092,0.0035237938779954445
1093,0.03429286415318963
1094,0.010656898094420483
1095,0.00011922130695312922
1096,0.0003352968095155717
1097,0.0003299692051837865
1098,0.00012541570232758653
1099,0.0006765581280514834
1100,4.957955765576369e-05
1101,0.0005633447434610034
1102,0.0006782577714253686
1103,5.139216986124471e-06
1104,0.0030159853721233735
1105,0.0038660991660598573
1106,9.904950585425968e-06
1107,0.027748419029768948
1108,6.303980236784315e-05
1109,4.773299016174627e-05
1110,0.0001462389109868659
1111,0.00012712002690005466
1112,0.0007217664885056855
1113,9.655793070454145e-05
1114,0.0009901107021946414
1115,1.6992075460826795e-05
1116,0.0004507866621800689
1117,6.355436590880244e-05
1118,0.00010438149887818335
1119,0.00011254126517857855
1120,1.6377136479916587e-05
1121,1.31759935894211e-05
1122,0.0011745543329244059
1123,0.0002892338024996553
1124,0.0009805597717866684
1125,7.108645011394246e-05
1126,0.002569217678359775
1127,4.483653814688171e-05
1128,0.002417663195884725
1129,0.0005113521798153193
1130,6.91601906291916e-07
1131,0.0003589589419215611
1132,0.014170116565731913
